CustomerID,Name,Email,Country,Gender,Age,Segment,RegistrationDate
1153,Brian Soto,williamstanya@example.net,Netherlands,Male,54,Regular,2021-11-18
1154,Jeremy Garcia,kevin73@example.net,France,Male,65,Regular,2021-01-21
1155,Corey Pierce,patricia85@example.com,Germany,Male,18,Regular,2020-11-25
1156,Autumn Graham,gbarnes@example.org,Italy,Male,48,Discount Seeker,2022-02-26
1157,Melissa Anderson,sosabruce@example.net,Poland,Female,27,Premium,2020-12-16
1158,Jennifer Cohen,martinkaren@example.com,Spain,Male,53,Discount Seeker,2021-01-21
1159,Jennifer Nelson,adamarmstrong@example.net,Sweden,Male,38,Discount Seeker,2022-08-22
1160,Timothy Hunt,kevin34@example.net,Italy,Female,64,Premium,2023-03-19
1161,Carolyn Williams,kellybowman@example.com,Poland,Female,22,Discount Seeker,2021-05-23
1162,Richard Day,veronicaclark@example.org,Poland,Male,50,Premium,2020-10-24
1163,Mackenzie Compton,christopher84@example.net,Germany,Male,32,Regular,2020-04-03
1164,Logan Nguyen,garrettalex@example.com,Germany,Female,22,Discount Seeker,2020-10-25
1165,Diana Scott,medinatiffany@example.net,Belgium,Female,37,Premium,2021-03-07
1166,Melissa Bautista,molly98@example.org,Poland,Male,53,Discount Seeker,2020-09-13
1167,Derrick Perkins,omoore@example.net,Belgium,Male,41,Discount Seeker,2022-02-16
1168,Steven Davis,stephenochoa@example.org,Italy,Female,54,Regular,2022-02-04
1169,Terri White,andrew22@example.com,Netherlands,Other,57,Premium,2021-01-19
1170,Andrea Jones,spencerbrewer@example.com,Italy,Female,41,Regular,2023-03-04
1171,Breanna Christensen,morrisonnicholas@example.org,Belgium,Male,64,Regular,2020-09-03
1172,Pamela Newman,andersonkayla@example.com,Italy,Male,18,One-Time,2020-09-18
1173,Linda Sparks,rosariodaniel@example.net,Sweden,Male,32,Regular,2020-11-08
1174,Angela Taylor,tochoa@example.com,Poland,Other,62,Regular,2021-09-08
1175,Anthony Holt,smithbradley@example.net,Germany,Female,18,Regular,2022-04-14
1176,Stephen Perry,barrandrew@example.com,Sweden,Other,64,Regular,2021-07-05
1177,Matthew Perez,tmcdaniel@example.org,Netherlands,Male,31,Discount Seeker,2021-11-20
1178,Brian Garcia,michael95@example.org,Italy,Female,49,Premium,2022-05-05
1179,Tamara Huang,gregorymoreno@example.net,Germany,Male,63,Discount Seeker,2021-10-13
1180,Brittany Contreras,colleen45@example.org,Netherlands,Male,20,Regular,2021-01-07
1181,Mary Cantu,mccormickmichelle@example.org,Italy,Other,44,One-Time,2021-05-27
1182,Charles Griffin,hbriggs@example.net,Poland,Female,65,Regular,2023-01-14
1183,Diana Davis,huntercruz@example.com,France,Other,24,Regular,2022-01-25
1184,Michael Gutierrez,devon36@example.com,Spain,Other,43,One-Time,2022-05-08
1185,Joseph Patel PhD,tmiller@example.com,France,Other,54,Premium,2022-08-02
1186,Melissa Goodman,youngaaron@example.org,Germany,Female,60,One-Time,2022-06-28
1187,Tina Mccall,pruittmichael@example.org,Spain,Male,36,Regular,2021-10-15
1188,Russell Arnold,osanchez@example.org,Netherlands,Female,43,Premium,2021-07-02
1189,Michael Thomas,hortonroger@example.org,Poland,Female,46,Regular,2020-11-01
1190,Kevin Woods,anthonydiaz@example.org,Netherlands,Male,22,Discount Seeker,2023-03-26
1191,Keith Cervantes,kathyharrison@example.org,Italy,Male,55,Premium,2021-04-16
1192,Elizabeth Jenkins,scott04@example.org,France,Male,24,Regular,2022-06-29
1193,Marvin Munoz,wesleysmith@example.com,Spain,Female,47,Regular,2020-11-29
1194,Jordan Dawson,samantha84@example.net,Poland,Female,25,Regular,2023-02-21
1195,Christopher Dudley,ispence@example.net,Poland,Male,46,Premium,2021-03-20
1196,Anthony Long,velasqueztaylor@example.com,Netherlands,Female,34,Discount Seeker,2021-02-24
1197,Samantha Martin,deborah34@example.org,France,Male,28,One-Time,2023-01-09
1198,Larry Bradford,allenfrancisco@example.org,Netherlands,Other,62,One-Time,2020-09-10
1199,Adam Browning,andrealittle@example.org,Germany,Male,38,Discount Seeker,2020-07-11
1200,William Cunningham,uwilliams@example.org,Spain,Male,63,Premium,2021-04-09
1201,Howard Campbell,uporter@example.com,Italy,Female,43,Discount Seeker,2021-07-24
1202,Michele Davis,gmosley@example.org,Germany,Other,37,Premium,2021-10-05
1203,Brittany Matthews,cwoods@example.com,Netherlands,Male,19,Premium,2022-05-21
1204,Joel Mcclure,cisnerosjesse@example.org,Sweden,Female,53,Regular,2020-12-07
1205,Patricia Martin,seth25@example.com,Italy,Male,47,Regular,2023-02-23
1206,Teresa Williams,nallen@example.net,France,Male,25,Discount Seeker,2021-10-12
1207,Latasha Gamble,ballarddouglas@example.com,Germany,Male,32,Regular,2020-07-26
1208,Rebecca Jacobson,udavis@example.org,Spain,Male,43,Regular,2022-07-29
1209,Douglas Cox,jonesjennifer@example.com,Poland,Other,58,Regular,2021-07-04
1210,Dr. Pamela Ramos,shelbybonilla@example.com,France,Other,55,One-Time,2021-05-06
1211,Dustin Ortiz,scotthunt@example.net,Netherlands,Male,19,Regular,2020-06-01
1212,Michael Hunter,natalie09@example.net,France,Male,59,Regular,2021-08-01
1213,Danielle Nicholson,mooredaniel@example.com,Belgium,Male,23,Premium,2020-06-28
1214,Sarah Walker,wcaldwell@example.com,Poland,Male,20,Discount Seeker,2020-12-02
1215,Stephanie Marshall,whitedaniel@example.com,Belgium,Male,28,Regular,2022-03-29
1216,Gary Stewart,vlewis@example.com,Sweden,Other,43,Regular,2022-02-02
1217,Andrew Moore,nthomas@example.com,Belgium,Male,42,Premium,2020-09-25
1218,Kyle James,kristine73@example.org,Sweden,Male,40,Regular,2022-08-31
1219,Tiffany Sutton,johnny21@example.org,Italy,Male,35,Regular,2021-02-23
1220,Brad Russo,hsavage@example.org,Netherlands,Female,27,Regular,2020-07-17
1221,Cathy Brown,wpeterson@example.com,Germany,Other,57,One-Time,2023-02-05
1222,Tom Olson,tammykim@example.net,Italy,Other,36,Premium,2020-12-12
1223,Adam Logan,christiancontreras@example.net,Belgium,Female,53,Regular,2022-09-03
1224,William Mcmillan,alexis72@example.com,Belgium,Male,23,One-Time,2020-11-11
1225,Wayne Russell,mcneilsherry@example.org,Netherlands,Female,26,Regular,2021-08-05
1226,Wayne Davis,julielopez@example.net,Sweden,Male,59,Regular,2022-12-12
1227,Lindsay Robinson,stephaniebonilla@example.net,Italy,Other,52,Regular,2022-07-28
1228,Jack Turner,wayne17@example.net,Germany,Female,63,Regular,2020-04-23
1229,Guy Clayton,wmills@example.com,Poland,Female,52,One-Time,2022-03-10
1230,Judy Brooks,amyjames@example.net,Belgium,Female,54,Regular,2020-09-24
1231,Madison Park,cowanlinda@example.org,Poland,Female,35,Discount Seeker,2023-03-06
1232,Lisa Jenkins,nbrady@example.net,Spain,Male,38,Regular,2020-08-18
1233,Kathy Shaffer,melissa33@example.com,Italy,Male,35,Regular,2020-09-02
1234,Craig Harrison,belllaura@example.com,Germany,Female,51,Premium,2022-08-05
1235,Maria Mueller,xsmith@example.org,Poland,Other,32,Regular,2022-01-02
1236,Shawn Baker,anunez@example.com,Spain,Male,33,Regular,2022-05-29
1237,Christian Brooks,matthew96@example.org,Italy,Female,52,Discount Seeker,2020-05-21
1238,Cheryl Newman,solisbecky@example.org,Germany,Male,54,Regular,2022-08-12
1239,Nicholas Powell,zachary63@example.org,Sweden,Female,29,One-Time,2022-12-15
1240,Lynn Mueller,mary25@example.org,Spain,Male,55,Premium,2020-10-14
1241,Jeffrey Fuller,anthonyzimmerman@example.org,Poland,Other,62,Discount Seeker,2020-08-23
1242,Patrick Anderson,xwalters@example.com,Poland,Other,19,Discount Seeker,2022-09-06
1243,Steven Phillips,jessicaroman@example.com,Poland,Other,54,Discount Seeker,2021-01-15
1244,Denise Donovan,littlebeth@example.org,Spain,Other,30,Discount Seeker,2021-05-10
1245,Kyle Rodriguez,jose21@example.org,Belgium,Other,37,Discount Seeker,2020-09-20
1246,Susan Clark,henryandrew@example.org,Spain,Female,20,Regular,2022-05-08
1247,Angela Mcdaniel,opreston@example.com,France,Male,32,Premium,2022-04-26
1248,Adam White,wilsonmatthew@example.com,Italy,Male,51,Premium,2020-12-07
1249,Lindsay Smith DDS,sara39@example.org,Belgium,Male,39,One-Time,2022-04-22
1250,Jorge Hernandez,danny30@example.com,Italy,Male,39,Regular,2022-07-12
1251,Nicholas Case,joshua31@example.com,Spain,Female,21,Discount Seeker,2020-11-02
1252,Julie Lamb,zhunt@example.org,Germany,Male,55,Regular,2022-08-05
1253,Michael Clay,suzanne19@example.net,Spain,Male,51,Premium,2021-04-24
1254,Daniel Bowen,bandrade@example.net,Poland,Male,41,Premium,2021-07-29
1255,Lisa Lawson,wgonzalez@example.com,Sweden,Other,24,Regular,2021-05-28
1256,Joanna Preston,brenda49@example.net,Poland,Female,38,Regular,2022-12-09
1257,Allen White,ruben25@example.org,Spain,Male,64,Regular,2022-07-04
1258,Jacob Thomas,david50@example.net,Sweden,Other,49,Regular,2020-07-22
1259,Keith Morris,annacruz@example.net,Poland,Male,63,Premium,2021-08-24
1260,Ashley Ramirez,berrydebbie@example.net,Poland,Male,60,Regular,2021-02-24
1261,Francisco Gonzalez,rjimenez@example.com,Spain,Female,37,Regular,2022-02-06
1262,Christopher Murphy,byoung@example.com,Netherlands,Male,29,Discount Seeker,2020-10-03
1263,Savannah Travis,zmitchell@example.org,Germany,Other,54,Regular,2020-04-28
1264,Amanda Newman,harrisonmaria@example.com,Sweden,Other,20,Regular,2022-07-08
1265,Paul Ross,troy06@example.com,Spain,Other,38,Premium,2021-07-12
1266,Mrs. Margaret Lozano,sharon10@example.org,Italy,Other,54,Premium,2023-03-18
1267,Brenda Holder,fperez@example.org,France,Female,27,Regular,2020-06-14
1268,Kimberly Smith,greenkristen@example.org,Poland,Other,22,Regular,2021-10-26
1269,Angela Murphy,knelson@example.org,Italy,Female,38,Regular,2020-06-14
1270,Cameron Atkins,qwalsh@example.org,Spain,Other,23,Regular,2022-09-24
1271,Laura Stanley,marc73@example.org,Poland,Female,18,Regular,2022-06-20
1272,Michelle Gomez,donnamoss@example.org,Netherlands,Male,33,Discount Seeker,2021-05-15
1273,Wesley Brown,santiagotaylor@example.com,France,Female,34,Discount Seeker,2023-03-16
1274,Gilbert Cervantes DDS,kathleen47@example.net,France,Other,18,Premium,2021-01-17
1275,Ashley Anderson,paul79@example.net,Germany,Female,46,Regular,2020-11-26
1276,Chelsea Ramirez,ginalynn@example.net,Sweden,Male,44,Premium,2021-02-10
1277,Joel Rodriguez,allenpatricia@example.org,Belgium,Female,40,Regular,2023-01-03
1278,Matthew Chavez,david81@example.com,Sweden,Male,48,One-Time,2021-05-20
1279,James Jordan,brian45@example.org,Italy,Male,46,Premium,2022-01-31
1280,Monique Henderson,jaime29@example.com,France,Male,36,Regular,2020-06-16
1281,Kelly Rodriguez,lucassusan@example.org,Germany,Female,34,Regular,2022-07-02
1282,Andrew Adams,pateljoshua@example.net,France,Male,39,Discount Seeker,2020-09-26
1283,Jenna Garcia,tyler23@example.com,Spain,Female,28,Regular,2023-03-23
1284,Kyle Gross,lopezrebecca@example.net,France,Other,23,Premium,2022-12-16
1285,Sarah Watts,lesliejones@example.org,Poland,Other,57,Regular,2022-04-11
1286,Brenda Smith,bpatterson@example.org,Belgium,Other,19,Regular,2021-08-29
1287,Carolyn Wolf,wheelertara@example.net,Sweden,Other,28,Premium,2021-05-15
1288,David Rodriguez PhD,mary88@example.org,Sweden,Male,21,Regular,2020-04-02
1289,Ariel Lara,shaun58@example.com,France,Female,31,Premium,2020-11-14
1290,Mr. Adam Gomez,patricia97@example.org,Italy,Female,62,Premium,2023-01-26
1291,Monica Smith,qchase@example.org,Netherlands,Other,36,Regular,2021-05-25
1292,Mr. Patrick Mcpherson MD,leestephanie@example.net,Netherlands,Male,24,Premium,2021-10-07
1293,Sherry Shelton,harcher@example.org,Germany,Female,54,Regular,2020-09-15
1294,Hannah Rivera,rlandry@example.com,Belgium,Male,21,Regular,2021-05-18
1295,Joseph Cooper,hamiltonspencer@example.com,Poland,Male,45,Discount Seeker,2021-01-22
1296,Adam Ho,stevenhernandez@example.com,France,Female,60,Regular,2021-06-23
1297,Carla Tucker,marshalexis@example.org,Belgium,Male,24,Premium,2022-11-26
1298,Kevin Brown,adam50@example.org,Germany,Male,28,Premium,2021-03-04
1299,Shawn Glover,stephaniereeves@example.org,Netherlands,Male,48,Regular,2021-04-26
1300,Thomas Carter,kennedymichael@example.net,France,Female,43,Discount Seeker,2021-01-31
1301,James Strong,samantha94@example.org,Belgium,Female,60,Premium,2022-12-16
1302,Shawn Brock,feliciagonzalez@example.org,Netherlands,Male,59,One-Time,2022-08-24
1303,Elizabeth Miller,ygardner@example.com,Sweden,Male,41,Premium,2022-01-07
1304,Jeremy Edwards,taylor67@example.com,Sweden,Female,29,Regular,2020-08-28
1305,Thomas Johnson,idavis@example.net,Belgium,Male,34,Discount Seeker,2021-12-29
1306,Lauren Watson,brian62@example.com,Belgium,Female,34,Discount Seeker,2021-07-14
1307,Robert Golden,fcombs@example.org,Italy,Female,54,Discount Seeker,2023-02-05
1308,Marie Cook,shortariana@example.net,Germany,Male,62,Discount Seeker,2021-05-25
1309,Barbara Richards,mileszachary@example.net,France,Male,60,Regular,2021-08-28
1310,Steven Bowman,kevincollins@example.org,Poland,Other,44,Discount Seeker,2022-05-10
1311,Christina Jones,cassandramartinez@example.org,Italy,Other,21,Premium,2022-04-24
1312,John Wall,hmyers@example.com,Sweden,Other,44,Discount Seeker,2021-04-20
1313,Mr. David Abbott,lorraine79@example.org,Belgium,Other,33,Regular,2021-12-20
1314,Alex Thomas,georgeharmon@example.net,Belgium,Female,23,Discount Seeker,2022-02-01
1315,Dylan Contreras,rrichardson@example.com,Sweden,Other,20,Regular,2021-02-06
1316,Ashley Butler,shernandez@example.com,Spain,Male,46,Regular,2021-11-21
1317,Alexandra Turner,wwilliams@example.org,Spain,Male,31,Regular,2020-10-04
1318,Judy Smith,michaelfoley@example.net,Italy,Male,20,Discount Seeker,2022-03-28
1319,Michael Myers,thompsonedward@example.net,Sweden,Male,61,Premium,2021-02-22
1320,Mike Buchanan,kristen46@example.org,Sweden,Male,58,Premium,2022-08-23
1321,Dr. Larry White,david59@example.net,Spain,Other,34,Regular,2022-12-29
1322,Sandra Jones,christianerik@example.org,Poland,Other,22,Premium,2021-09-23
1323,Timothy Alvarez,tinastokes@example.net,France,Female,53,Discount Seeker,2023-01-29
1324,Spencer Chandler,acampos@example.org,Sweden,Other,38,Regular,2021-04-03
1325,Ashley Bradford,alexandernicholas@example.net,Netherlands,Other,47,One-Time,2020-07-06
1326,Erica Hale,oanderson@example.net,Germany,Other,57,Regular,2020-05-16
1327,David Kim,jeremiah26@example.net,Sweden,Male,44,Premium,2022-08-13
1328,Alexander Moyer,harrislisa@example.org,Spain,Male,54,Discount Seeker,2021-01-24
1329,Laura Lin,jacob87@example.org,France,Male,54,Regular,2021-10-11
1330,Kara Bell,lauriegonzales@example.net,France,Female,52,Regular,2021-02-17
1331,Laura Martinez,craig73@example.org,Poland,Female,34,Regular,2021-11-06
1332,Alison Nicholson,sandra46@example.net,Sweden,Other,49,Discount Seeker,2022-10-22
1333,Seth Donaldson,fergusonjohn@example.net,Belgium,Male,29,Regular,2021-10-08
1334,Jennifer Brown,aguilarsharon@example.com,Netherlands,Female,27,One-Time,2022-11-06
1335,George Green,pamela02@example.org,Sweden,Male,43,One-Time,2023-01-10
1336,Erin Todd,youngcharles@example.net,Poland,Other,33,Regular,2022-07-29
1337,Pamela Johnson,dodsoncarly@example.net,Germany,Other,48,Premium,2022-11-04
1338,Karen Anderson,garciatyler@example.org,Netherlands,Female,19,Regular,2020-08-04
1339,John Harrington,andrewbrown@example.org,Poland,Female,37,Premium,2023-01-06
1340,Jamie Sutton,tranbrett@example.com,Netherlands,Female,62,Premium,2022-07-09
1341,Michael Dunn,kimpenny@example.com,France,Male,26,Regular,2023-03-17
1342,Jeffrey Brown,christophersmith@example.com,Netherlands,Other,46,Regular,2021-09-29
1343,Wendy Smith,lisajones@example.org,Poland,Female,64,Discount Seeker,2022-07-12
1344,Andrew Bailey,whitneyanderson@example.com,Sweden,Other,59,Discount Seeker,2022-02-11
1345,Mary Jones,troymoss@example.com,France,Male,46,Discount Seeker,2022-04-14
1346,Eric Richardson,misty38@example.com,Italy,Female,65,Regular,2021-03-09
1347,Kathy Brown,nthornton@example.com,Belgium,Other,41,Regular,2021-08-09
1348,Thomas Skinner,kevintran@example.org,Germany,Other,28,Regular,2021-06-09
1349,Rachel Johnson,hollysantos@example.com,France,Female,63,One-Time,2021-10-31
1350,Russell Nelson,fevans@example.org,Sweden,Male,51,Premium,2020-09-25
1351,Janet Smith,ccruz@example.org,Germany,Male,30,Discount Seeker,2021-06-08
1352,Matthew Patel,anthony50@example.net,Italy,Male,33,Regular,2021-02-14
1353,Susan Patrick,katherinepeterson@example.net,Germany,Female,21,Regular,2021-09-05
1354,Rachel Mcfarland,aguirreangela@example.net,Poland,Other,30,Discount Seeker,2022-02-04
1355,William Nichols,karmstrong@example.net,Netherlands,Female,47,Regular,2023-02-18
1356,James Reese,davidsmith@example.net,Sweden,Other,25,Discount Seeker,2021-05-10
1357,David Daniels,ashley09@example.com,Germany,Male,41,One-Time,2021-06-01
1358,David Delgado,martinezashley@example.com,Belgium,Other,46,Regular,2021-10-14
1359,Jill Smith,owenstammy@example.com,Spain,Female,55,Regular,2021-05-16
1360,Claudia Brown,hillcheryl@example.com,Poland,Female,28,Regular,2022-12-17
1361,David Buchanan,misty23@example.net,Netherlands,Other,62,One-Time,2020-07-09
1362,Luke Williams,penajack@example.net,France,Female,19,Regular,2020-12-28
1363,Amanda Love,lynnvictoria@example.com,Sweden,Male,28,Regular,2022-02-13
1364,Shannon Gomez,burkemichael@example.org,Italy,Male,59,Regular,2020-04-26
1365,Jorge Young,ashley61@example.net,Italy,Other,31,Discount Seeker,2022-05-28
1366,Briana Nguyen,matthew65@example.com,Netherlands,Other,44,Premium,2022-01-23
1367,Caitlin Williams,rhondajohnson@example.net,Germany,Other,18,Discount Seeker,2021-07-01
1368,Kayla Norman,shelby69@example.org,Belgium,Male,59,One-Time,2021-02-23
1369,Jane Cuevas,friedmansusan@example.org,Spain,Other,18,Premium,2023-01-16
1370,Laura Kelley,hryan@example.net,Italy,Female,56,Regular,2022-08-27
1371,Mary Meyer,joseph94@example.org,Netherlands,Other,63,One-Time,2020-06-19
1372,Randall Cox,hedwards@example.net,Netherlands,Female,42,Premium,2021-08-24
1373,Tyler Ortiz,bellwilliam@example.com,Poland,Female,34,Discount Seeker,2021-04-10
1374,Mr. Richard Hall,sarasanchez@example.com,Italy,Female,37,Regular,2023-01-10
1375,Brenda Green,matthew11@example.com,Sweden,Other,24,Regular,2023-02-12
1376,Brittany Snyder,rachelwalter@example.org,Germany,Other,60,Discount Seeker,2022-01-15
1377,Dennis Spencer,inewton@example.org,Poland,Other,59,Regular,2020-12-16
1378,Christopher Jones,wstrong@example.org,Netherlands,Female,61,Regular,2022-01-31
1379,Dana Carter,phyllis59@example.net,France,Female,22,Regular,2021-12-16
1380,Nathan Jones,stephanie67@example.net,Poland,Female,58,Regular,2022-11-14
1381,John Taylor,jenniferlawrence@example.net,Poland,Female,34,Premium,2022-02-06
